2019-03-28 17:03,0.528,372
2019-03-28 17:03,0.3354,223
2019-03-28 17:03,0.1045,421
2019-03-28 17:03,0.1412,592
2019-03-28 17:03,0.2006,224
2019-03-28 17:03,0.3602,420
2019-03-28 17:03,0.3191,226
2019-03-28 17:03,0.4905,319
2019-03-28 17:03,0.3952,419
2019-03-28 17:03,0.5279,336
2019-03-28 17:03,0.2659,249
2019-03-28 17:03,0.392,225
2019-03-28 17:03,0.4011,224
2019-03-28 17:03,0.121,222
2019-03-28 17:03,0.3191,223
2019-03-28 17:03,0.7076,484
2019-03-28 17:03,0.2215,226
2019-03-28 17:03,0.2184,224
2019-03-28 17:03,0.3205,247
2019-03-28 17:03,0.4633,284
2019-03-28 17:03,0.4633,284
2019-03-28 17:03,0.1614,248
2019-03-28 17:03,0.7946,520
2019-03-28 17:03,0.3967,420
2019-03-28 17:03,0.2184,223
2019-03-28 17:03,0.2169,222
2019-03-28 17:03,0.3501,408
2019-03-28 17:03,0.5119,216
2019-03-28 17:03,0.2711,190
2019-03-28 17:03,0.1601,189
2019-03-28 17:03,0.121,223
2019-03-28 17:03,0.3403,436
2019-03-28 17:03,0.3191,223
2019-03-28 17:03,0.2184,223
2019-03-28 17:03,0.2184,223
2019-03-28 17:03,0.2184,224
2019-03-28 17:03,0.2184,223
2019-03-28 17:03,0.8161,520
2019-03-28 17:03,0.8874,224
2019-03-28 17:03,0.433,226
2019-03-28 17:03,0.2215,225
2019-03-28 17:03,0.528,373
2019-03-28 17:03,0.392,225
2019-03-28 17:03,0.8874,224
2019-03-28 17:03,0.339,226
2019-03-28 17:03,0.3191,223
2019-03-28 17:03,0.2215,226
2019-03-28 17:03,0.2627,248
2019-03-28 17:03,0.3501,407
2019-03-28 17:03,0.6035,338
2019-03-28 17:03,0.5132,420
2019-03-28 17:03,0.5718,249
2019-03-28 17:03,1.3553,224
2019-03-28 17:03,0.2553,248
2019-03-28 17:03,0.3602,420
2019-03-28 17:03,0.3272,374
2019-03-28 17:03,0.2668,223
2019-03-28 17:03,0.3191,223
2019-03-28 17:03,0.1706,192
2019-03-28 17:03,0.2583,249
2019-03-28 17:03,0.3615,225
2019-03-28 17:03,0.4034,223
2019-03-28 17:03,0.4384,189
2019-03-28 17:03,1.7921,1070
2019-03-28 17:03,0.4008,257
2019-03-28 17:03,0.2668,224
2019-03-28 17:03,0.2184,223
2019-03-28 17:03,0.1722,192
2019-03-28 17:03,0.5999,372
2019-03-28 17:03,0.4312,223
2019-03-28 17:03,0.343,373
2019-03-28 17:03,0.2327,247
2019-03-28 17:03,0.3191,224
2019-03-28 17:03,0.2184,223
2019-03-28 17:03,0.3241,371
2019-03-28 17:03,0.392,226
2019-03-28 17:03,1.1496,407
2019-03-28 17:03,0.4736,284
2019-03-28 17:03,0.2697,226
2019-03-28 17:03,0.296,225
2019-03-28 17:03,0.3191,225
2019-03-28 17:03,0.2787,191
2019-03-28 17:03,0.2215,225
2019-03-28 17:03,0.2184,223
2019-03-28 17:03,0.2184,223
2019-03-28 17:03,0.5828,371
2019-03-28 17:03,0.3737,224
2019-03-28 17:03,0.4484,283
2019-03-28 17:03,0.5304,283
2019-03-28 17:03,0.5,284
2019-03-28 17:03,0.5091,284
2019-03-28 17:03,0.1412,593
2019-03-28 17:03,0.121,223
2019-03-28 17:03,0.3191,226
2019-03-28 17:03,0.9054,521
2019-03-28 17:03,0.4484,284
2019-03-28 17:03,8.6266,4328
2019-03-28 17:03,0.5145,222
2019-03-28 17:03,0.244,226
2019-03-28 17:03,0.3191,223
2019-03-28 17:03,0.48,338
2019-03-28 17:03,0.3191,189
2019-03-28 17:03,0.2697,226
2019-03-28 17:03,0.2327,247
2019-03-28 17:03,0.3703,256
2019-03-28 17:03,0.2184,223
2019-03-28 17:03,0.426,220
2019-03-28 17:03,0.5145,223
2019-03-28 17:03,0.737,521
2019-03-28 17:03,0.1097,257
2019-03-28 17:03,0.2355,249
2019-03-28 17:03,0.2697,192
2019-03-28 17:03,0.4034,189
2019-03-28 17:03,0.0912,225
2019-03-28 17:03,0.363,421
2019-03-28 17:03,0.2184,224
2019-03-28 17:03,0.7834,546
2019-03-28 17:03,0.3191,224
2019-03-28 17:03,0.121,222
2019-03-28 17:03,0.2006,224
2019-03-28 17:03,0.2102,248
2019-03-28 17:03,0.4772,374
2019-03-28 17:03,1.93,1406
2019-03-28 17:03,0.7992,518
2019-03-28 17:03,0.3098,192
2019-03-28 17:03,0.244,226
2019-03-28 17:03,0.3241,371
2019-03-28 17:03,0.6315,405
2019-03-28 17:03,1.8815,2707
2019-03-28 17:03,0.3951,281
2019-03-28 17:03,0.2188,223
2019-03-28 17:03,0.7537,485
2019-03-28 17:03,0.3588,418
2019-03-28 17:03,0.3298,223
2019-03-28 17:03,0.2583,249
2019-03-28 17:03,0.2184,223
2019-03-28 17:03,0.2184,223
2019-03-28 17:03,1.0026,650
2019-03-28 17:03,0.3272,373
2019-03-28 17:03,0.5302,667
2019-03-28 17:03,0.121,223
2019-03-28 17:03,0.2697,225
2019-03-28 17:03,0.3647,439
2019-03-28 17:03,0.5286,335
2019-03-28 17:03,0.392,224
2019-03-28 17:03,0.0908,225
2019-03-28 17:03,0.3588,418
2019-03-28 17:03,0.2184,223
2019-03-28 17:03,0.2184,223
2019-03-28 17:03,0.3494,225
2019-03-28 17:03,0.3025,195
2019-03-28 17:03,0.2697,226
2019-03-28 17:03,0.0273,226
2019-03-28 17:03,0.0215,248
2019-03-28 17:03,0.5042,551
2019-03-28 17:03,0.528,373
2019-03-28 17:03,0.3124,404
2019-03-28 17:03,0.2215,225
2019-03-28 17:03,0.2184,224
2019-03-28 17:03,0.2184,224
2019-03-28 17:03,0.675,762
2019-03-28 17:03,0.3241,371
2019-03-28 17:03,0.2668,223
2019-03-28 17:03,0.3146,224
2019-03-28 17:03,0.121,223
2019-03-28 17:03,0.3642,248
2019-03-28 17:03,1.7749,519
2019-03-28 17:03,0.3272,373
